ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
10347862	mitochondrial fission factor///mitochondrial fission factor	Mff///Mff	75734///75734	Mitochondrial fission factor	Mff	Mm.396863	40254162///37590661///16741586///26101032///56005069///56007733///56001275///56004972	NM_029409///BC059229///BC016597///AK083056///AK180892///AK183556///AK177098///AK180795
10347873	ArfGAP with FG repeats 1	Agfg1	15463				142387721///21410421	NM_010472///BC031154
10347888	chemokine (C-C motif) ligand 20	Ccl20	20297				229092119///229092239///20306987	NM_016960///NM_001159738///BC028504
10347895	dynein assembly factor with WDR repeat domains 1	Daw1	71227				229576942///229576938///148878388	NR_027636///NM_027725///BC145995
10347910	F-box protein 36	Fbxo36	66153				255982495///29612487	NM_025386///BC049581
10347915	predicted pseudogene 7609///component of Sp100-rs	Gm7609///Csprs	665378///114564				126215546///141803102	NM_001081746///NM_033616
10347917	ribosomal protein L19	Rpl19	19921				226958652///226958656///198642	NM_009078///NM_001159483///M62952
10347919				Uncharacterized LOC100503889	LOC100503889	Mm.462098	66396579	BC096473
10347921	RIKEN cDNA A530040E14 gene	A530040E14Rik	621875				71681309	BC100303
10347925	predicted pseudogene 7609///component of Sp100-rs	Gm7609///Csprs	665378///114564				126215546///141803102	NM_001081746///NM_033616
10347928	Sp110 nuclear body protein	Sp110	109032				133893021	NM_175397
10347931	RIKEN cDNA G530012D1 gene	G530012D18Rik	100038536				74204106	AK149712
10347933	RIKEN cDNA C130026I21 gene///Sp140 nuclear body protein///RIKEN cDNA A530032D15Rik gene///Rho guanine nucleotide exchange factor (GEF) 12	C130026I21Rik///Sp140///A530032D15Rik///Arhgef12	620078///434484///381287///69632				126215540///145046272///130495347///130487814///126215537///47125123	NM_001013817///NM_027144///NM_175219///NM_001037909///NM_213615///BC069971
10347948	nuclear antigen Sp100	Sp100	20684				141803419///46623303///2689472///71059726///2340130///2340132///74222091	NM_013673///BC069183///U83630///CT010199///U83636///U83637///AK146054
10347968								
10347970	calcium binding protein 39	Cab39	12283				161086892///18044842	NM_133781///BC020041
10347980	integral membrane protein 2C	Itm2c	64294				160333679///12642541	NM_022417///AF282981
10347988	RIKEN cDNA 4933407L21 gene	4933407L21Rik	71141				12855625///317008594	AK016730///NR_037692
10347992	spermatogenesis associated 3	Spata3	70060				170172532///170172534///170172537///170172531///22086265	NM_027300///NM_028647///NM_001122732///NM_027029///AF399971
10348000	RIKEN cDNA 2810459M11 gene	2810459M11Rik	72792				222418598///222418600///187952682	NM_001144992///NM_001144993///BC137675
10348004	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1	Psmd1	70247				142351621///187952318	NM_027357///BC138526
10348030								
10348032	armadillo repeat containing 9	Armc9	78795				119637816///119637814///27695726	NM_030184///NM_027456///BC043101
10348062	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	B3gnt7	227327				227496326///21410475	NM_145222///BC031187
10348070	RIKEN cDNA C130036L24 gene///nucleolin	C130036L24Rik///Ncl	319336///17975				84875536///12802526///393393884	NM_010880///AF318184///NR_015507
10348072								
10348074	RIKEN cDNA 1700019O17 gene	1700019O17Rik	71863				254553417///71680013	NM_027966///BC100497
10348076								
10348078	prothymosin alpha	Ptma	19231				118130608///111598660	NM_008972///BC085171
10348087	COP9 (constitutive photomorphogenic) homolog, subunit 7b (Arabidopsis thaliana)	Cops7b	26895				118129901///15215084	NM_172974///BC012659
10348096	DIS3 mitotic control homolog (S. cerevisiae)-like 2	Dis3l2	208718				288541375///288541374///23273602	NM_001172157///NM_153530///BC036177
10348119								
10348131	alkaline phosphatase 3, intestine, not Mn requiring	Akp3	11648				110347478///219519918	NM_007432///BC145627
10348144								
10348150	cholinergic receptor, nicotinic, delta polypeptide	Chrnd	11447				426214082///30704930	NM_021600///BC052153
10348166	cholinergic receptor, nicotinic, gamma polypeptide	Chrng	11449				119964695///2264347	NM_009604///M30514
10348180	eukaryotic translation initiation factor 4E member 2	Eif4e2	26987				85677507///85677509///85677505///20809311	NM_001039169///NM_001039170///NM_023314///BC028903
10348194	EF hand domain containing 1	Efhd1	98363				133891752///54648283	NM_028889///BC085088
10348201	GRB10 interacting GYF protein 2	Gigyf2	227331				159032013///555943748///111598842	NM_146112///NM_001110212///BC089036
10348234	neuraminidase 2	Neu2	23956				237512992///237512994///237512988///237512990///111494051	NM_001160165///NM_015750///NM_001160163///NM_001160164///BC105661
10348240	RIKEN cDNA 3110079O15 gene	3110079O15Rik	73234				115527674	BC115669
10348244	inositol polyphosphate-5-phosphatase D	Inpp5d	16331				659066196///659066197///659066198///80474663	NM_010566///NM_001110192///NM_001110193///BC108328
10348277	autophagy related 16-like 1 (S. cerevisiae)	Atg16l1	77040				329663741///29144976///27552520///27552518///27552516///47847395///74190335///74216928///23958481	NM_029846///BC049122///AB087881///AB087880///AB087879///AK131120///AK163246///AK145673///BC033362
10348299								
10348301	S-antigen, retina and pineal gland (arrestin)	Sag	20215				70980544///387850	NM_009118///M24086
10348321	diacylglycerol kinase, delta	Dgkd	227333				221139789///29124650	NM_177646///BC048957
10348354	UDP glucuronosyltransferase 1 family, polypeptide A1///UDP glucuronosyltransferase 1 family, polypeptide A6B///UDP glucuronosyltransferase 1 family, polypeptide A9///UDP glucuronosyltransferase 1 family, polypeptide A5///UDP glucuronosyltransferase 1 family, polypeptide A7C///UDP glycosyltransferase 1 family, polypeptide A10///UDP glucuronosyltransferase 1 family, polypeptide A6A///UDP glucuronosyltransferase 1 family, polypeptide A2	Ugt1a1///Ugt1a6b///Ugt1a9///Ugt1a5///Ugt1a7c///Ugt1a10///Ugt1a6a///Ugt1a2	394436///394435///394434///394433///394432///394430///94284///22236				145864462///145699098///145699136///145864476///145699117///145699102///145699124///284413687///40891646///801898///40891641///40891642///62533163///20072974///40891647///40891645	NM_201644///NM_201645///NM_201643///NM_201641///NM_013701///NM_145079///NM_201642///NM_201410///AY227200///U16818///AY227195///AY227196///BC093516///BC026561///AY227201///AY227199
10348376								
10348378	transient receptor potential cation channel, subfamily M, member 8	Trpm8	171382				161086948///20800437	NM_134252///AF481480
10348410	secreted phosphoprotein 2	Spp2	75396				142368372///20380264	NM_029269///BC027494
10348420								
10348424	SH3-domain binding protein 4	Sh3bp4	98402				118130850///15126720	NM_133816///BC012284
10348432	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	Agap1	347722				80978935///80978936	NM_178119///NM_001037136
10348451	atypical chemokine receptor 3	Ackr3	12778				409971430///15929639	NM_007722///BC015254
10348456	COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)	Cops8	108679				114158690///19526371	NM_133805///AF482000
10348468								
10348471	melanophilin	Mlph	171531				240255452///15420725	NM_053015///AF384098
10348489	prolactin releasing hormone	Prlh	623503				160333467///213876595	NM_001101647///FJ424613
10348493	leucine rich repeat (in FLII) interacting protein 1	Lrrfip1	16978				162417950///162417951///162417948///3025717	NM_008515///NM_001111312///NM_001111311///AF045573
10348521	RNA binding motif protein 44	Rbm44	329207				158508612///223462298	NM_001033408///BC150950
10348537	receptor (calcitonin) activity modifying protein 1	Ramp1	51801				158534080///158534082///270309173///4587098	NM_016894///NM_178401///NM_001168392///AB019046
10348547	ubiquitin-conjugating enzyme E2F (putative)	Ube2f	67921				148747339///16359317	NM_026454///BC016117
10348556	zinc finger protein 330	Zfp330	30932				52789483	BC083081
10348558	selenocysteine lyase	Scly	50880				111074526///18204132	NM_016717///BC021389
10348570	espin-like	Espnl	227357				146198714	NM_001033292
10348580	kelch-like 30	Klhl30	70788				141802195///109731945	NM_027551///BC115428
10348590	family with sequence similarity 132, member B	Fam132b	227358				124248543///34785194	NM_173395///BC056923
10348600	TRAF3 interacting protein 1	Traf3ip1	74019				285026487///115528015	NM_028718///BC117868
10348618	ankyrin repeat and SOCS box-containing 1	Asb1	65247				103472023///103472020///22028406	NM_001039126///NM_023046///BC034869
10348632	twist basic helix-loop-helix transcription factor 2	Twist2	13345				118131151///1098933	NM_007855///U36384
10348635	olfactory receptor 1413	Olfr1413	259039				291621654///109733526	NM_147037///BC116898
10348637	olfactory receptor 1412	Olfr1412	258274				22129728///115545385	NM_146277///BC125241
10348639	olfactory receptor 1411	Olfr1411	258483				33239103///118341358	NM_146490///BC128013
10348641	olfactory receptor 1410	Olfr1410	258484				33239101///76827129	NM_146491///BC106991
10348643	olfactory receptor 12	Olfr12	257890				291621655///111308206	NM_206896///BC120559
10348645	G protein-coupled receptor 35	Gpr35	64095				157267233///157267235///10567580	NM_022320///NM_001104529///AF200349
10348653	glypican 1	Gpc1	14733				158508609///5919208	NM_016696///AF185613
10348664	microRNA 149	Mir149	387167				262205974	NR_029559
10348666	dual specificity phosphatase 28	Dusp28	67446				75750527///111599993	NM_175118///BC119127
10348670	arginyl aminopeptidase (aminopeptidase B)-like 1	Rnpepl1	108657				318065084///21618845	NM_181405///BC031789
10348682	calpain 10	Capn10	23830				87080822///10503936	NM_011796///AF089089
10348697	aquaporin 12	Aqp12	208760				227497727///227497728///27263174	NM_177587///NM_001159658///AB084104
10348702	alanine-glyoxylate aminotransferase	Agxt	11611				452881618///19388005	NM_016702///BC025799
10348713								
10348739	sushi, nidogen and EGF-like domains 1	Sned1	208777				153791168///37605780	NM_172463///AJ584850
10348775	protein phosphatase 1, regulatory (inhibitor) subunit 7	Ppp1r7	66385				133892536///12655851	NM_023200///AF222867
10348789								
10348791	anoctamin 7	Ano7	404545				428978409///109733313	NM_207031///BC116706
10348817	septin 2	Sept2	18000				228480254///228480249///228480250///228480252///4519167///187952960///187954004///74146923///26389441	NM_001159719///NM_010891///NM_001159717///NM_001159718///D49382///BC138636///BC138637///AK169852///AK028072
10348829	FERM, RhoGEF and pleckstrin domain protein 2///serine/threonine kinase 25 (yeast)	Farp2///Stk25	227377///59041				229892331///89337276///14318718	NM_145519///NM_021537///BC009153
10348858	BCL2-related ovarian killer	Bok	51800				118131154///2689659	NM_016778///AF027707
10348864	THAP domain containing 4	Thap4	67026				79750224///39794129	NM_025920///BC063758
10348866	autophagy related 4B, cysteine peptidase	Atg4b	66615				146198771///20071130	NM_174874///BC027184
10348879	inhibitor of growth family, member 5	Ing5	66262				71037408///40352718	NM_025454///BC064674
10348889	D-2-hydroxyglutarate dehydrogenase	D2hgdh	98314				170014722///23271106	NM_178882///BC023277
10348896	predicted gene 9994///predicted gene 6086///galactose-3-O-sulfotransferase 2	Gm9994///Gm6086///Gal3st2	100041596///619597///381334				224922778///142350327///37787770	NM_199366///NM_001039219///AY216522
10348902	predicted gene 9994///predicted gene 6086///galactose-3-O-sulfotransferase 2	Gm9994///Gm6086///Gal3st2	100041596///619597///381334				224922778///142350327///37787770	NM_199366///NM_001039219///AY216522
10348906	predicted gene 6086	Gm6086	619597				142350327	NM_001039219
10348910	sialidase 4	Neu4	241159				47271519///47125492	NM_173772///BC070438
10348917	family with sequence similarity 174, member A	Fam174a	67698				162135955///18204755	NM_026321///BC021428
10348924	ribosomal protein L18A	Rpl18a	76808				162135967///22477730	NM_029751///BC037146
10348927								
10348929	heterogeneous nuclear ribonucleoprotein F	Hnrnpf	98758				261878595///261878596///261878598///261878600///261878602///261878606///261878604///17390407	NM_133834///NM_001166427///NM_001166428///NM_001166429///NM_001166430///NM_001166432///NM_001166431///BC018185
10348932	gypsy retrotransposon integrase 1	Gin1	252876				144922603///21706540	NM_026250///BC033572
10348943								
10348945								
10348947	solute carrier organic anion transporter family, member 6d1	Slco6d1	70866				255982574///255982576///109730224	NM_027584///NM_001164233///BC113131
10348963	contactin associated protein-like 5B	Cntnap5b	241175				128485745	NM_172851
10348983								
10348992								
10348994								
10348996								
10348999	cadherin 20	Cdh20	23836				146134464///4101750	NM_011800///AF007116
10349014	capping protein (actin filament) muscle Z-line, alpha 1	Capza1	12340				161086970///55716089	NM_009797///BC085506
10349016	RIKEN cDNA 2310035C23 gene	2310035C23Rik	227446				170014743///170014745///109730820	NM_173187///NM_029349///BC117949
10349049	zinc finger protein 706	Zfp706	68036				274320655///27503075	NM_026521///BC042704
10349051	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	Tnfrsf11a	21934				110350008///17512455	NM_009399///BC019185
10349065	zinc finger, CCHC domain containing 2	Zcchc2	227449				170016072///170016070	NM_001122676///NM_001122675
10349081	PH domain and leucine rich repeat protein phosphatase 1	Phlpp1	98432				257467467///37590681	NM_133821///BC059254
10349100								
10349102	B cell leukemia/lymphoma 2	Bcl2	12043				545477919///66365672	NM_009741///BC095964
10349108	serine (or cysteine) peptidase inhibitor, clade B, member 5	Serpinb5	20724				118130477///13529385	NM_009257///BC005434
10349118	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12	Serpinb12	71869				142348136///38565938	NM_027971///BC062134
10349129	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 13	Serpinb13	241196				229892222///109734986	NM_172852///BC117990
10349138	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 11	Serpinb11	66957				142349975///16307528	NM_025867///BC010313
10349147	serine (or cysteine) peptidase inhibitor, clade B, member 7	Serpinb7	116872				237649056///39793872	NM_027548///BC064004
10349157	serine (or cysteine) peptidase inhibitor, clade B, member 2	Serpinb2	18788				292781696///292781685///187951210	NM_001174170///NM_011111///BC138815
10349166	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10	Serpinb10	241197				237757329///237757331///20988601	NM_198028///NM_001160307///BC029736
10349174	serine (or cysteine) peptidase inhibitor, clade B, member 8	Serpinb8	20725				229094543///229094613///19264060	NM_011459///NM_001159748///BC025121
10349184	cadherin 7, type 2	Cdh7	241201				118129933///53236914	NM_172853///BC083189
10349206								
10349208	contactin associated protein-like 5A	Cntnap5a	636808				116734826	NM_001077425
10349233								
